
//    kk  ""tt""  "";;    """"JJ;;kkJJ  JJtt""    ""tt""  ;;tt""""tt    ""tt""   
//   JJ  kk""tt;;JJ      ttkk    ""tt    ;;;;ttJJ;;  ""ttkk;;"";;;;ttkk;;  ;;kk  
//  "";;  ""  kk  kk  tt  ttww    ZZ;;  ww    RR  ;;JJ  JJJJ  tt    RR  ;;JJ  JJ 
//  JJ      """";;""  kk  ttkk  ;;kk    ZZ    ww  ;;""  kk""  ww    kk;;kk""  JJ 
//  kk      JJ  kk    ww  ttkk  JJJJ  ;;ww  ""JJ  ;;tt""RR    ZZ  ;;ZZJJ      kk 
//  kk  ;;  "";;JJ        JJtt  JJJJ  ""kk  JJ""  ww""""ww    ww  ""JJ  ZZ    kk 
//  JJ  JJ  ;;JJ""  "";;  ww;;  kkJJ  JJ""  kk;;  ww  ;;ww  ""JJ  ww;;  ww  ;;tt 
//;;""  RR    RR    ww""  kk""  ;;tt  ww    kkkk      kktt  JJ;;  ZZ;;  ;;  tt   
//  JJkkttkkkk;;kkkk;;JJkktt""kkJJJJkkttJJkk;;  kkkkJJ  ttkkttJJkk;;ttkkJJkkJJ   
//| I | - | L | U | N | A | A | T | H | E | N | A | P | R | O | J | E | C | T |  
//------------------------------------------------------------------------------
// iLAthena 스킬 트리 데이터베이스 <http://www.i-luna.com>
// 한글화 by 아이루나 iLAthena Project
//------------------------------------------------------------------------------
// 버전 2009-07-23.00
//------------------------------------------------------------------------------
// 한글화 by 악승
// 3차직업도움 by Secret[秘密]
// 3차직업 by 사이버짱
// 로얄가드, 제네릭, 소서러 미구현
//------------------------------------------------------------------------------

//직업NO,스킬코드,최대 레벨,선수 스킬-ID-1,선수스킬-ID-1-Lv,선수 스킬-ID-2,선수스킬-ID-2-Lv,선수스킬-ID-3,선수스킬-ID-3-Lv,선수스킬-ID-4,선수스킬-ID-4-Lv,선수스킬-ID-5,선수스킬-ID-5-Lv
//직업스킬이름#스킬이름#

//Novice
4097,85,10,21,1,84,5,0,0,0,0,0,0 //WZ_VERMILION#로드_오브_버밀리온#
4097,86,5,14,1,20,1,0,0,0,0,0,0 //WZ_WATERBALL#워터볼#
4097,87,10,16,1,15,1,0,0,0,0,0,0 //WZ_ICEWALL#아이스월#
4097,88,10,87,1,0,0,0,0,0,0,0,0 //WZ_FROSTNOVA#프로스트_노바#
4097,89,10,15,1,84,3,0,0,0,0,0,0 //WZ_STORMGUST#스톰_가스트#
4097,90,5,16,1,0,0,0,0,0,0,0,0 //WZ_EARTHSPIKE#어스_스파이크#
4097,91,5,90,3,0,0,0,0,0,0,0,0 //WZ_HEAVENDRIVE#헤븐즈_드라이브#
4097,92,5,91,1,0,0,0,0,0,0,0,0 //WZ_QUAGMIRE#콰그마이어#
4097,93,1,0,0,0,0,0,0,0,0,0,0 //WZ_ESTIMATION#몬스터_정보#
4097,1006,1,0,0,0,0,0,0,0,0,0,0 //WZ_SIGHTBLASTER#사이트_블래스터#
4097,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4097,2201,5,2202,3,0,0,0,0,0,0,0,0 //WL_WHITEIMPRISON##
4097,2202,5,2210,1,0,0,0,0,0,0,0,0 //WL_SOULEXPANSION##
4097,2203,5,2224,1,0,0,0,0,0,0,0,0 //WL_FROSTMISTY##
4097,2204,5,2203,2,0,0,0,0,0,0,0,0 //WL_JACKFROST##
4097,2205,5,92,1,0,0,0,0,0,0,0,0 //WL_MARSHOFABYSS##
4097,2206,5,2201,1,2209,1,2230,2,0,0,0,0 //WL_RECOGNIZEDSPELL##
4097,2207,5,2229,1,0,0,0,0,0,0,0,0 //WL_SIENNAEXECRATE##
4097,2208,3,0,0,0,0,0,0,0,0,0,0 //WL_RADIUS##
4097,2209,5,2210,1,0,0,0,0,0,0,0,0 //WL_STASIS##
4097,2210,5,2208,1,0,0,0,0,0,0,0,0 //WL_DRAINLIFE##
4097,2211,5,2222,1,0,0,0,0,0,0,0,0 //WL_CRIMSONROCK##
4097,2212,5,2211,2,0,0,0,0,0,0,0,0 //WL_HELLINFERNO##
4097,2213,5,2212,3,0,0,0,0,0,0,0,0 //WL_COMET##
4097,2214,5,2223,1,0,0,0,0,0,0,0,0 //WL_CHAINLIGHTNING##
4097,2216,5,2207,2,0,0,0,0,0,0,0,0 //WL_EARTHSTRAIN##
4097,2217,5,2204,5,2212,5,2214,5,2216,5,0,0 //WL_TETRAVORTEX##
4097,2222,5,83,1,0,0,0,0,0,0,0,0 //WL_SUMMONFB##
4097,2223,5,85,1,0,0,0,0,0,0,0,0 //WL_SUMMONBL##
4097,2224,5,89,1,0,0,0,0,0,0,0,0 //WL_SUMMONWB##
4097,2229,5,91,1,0,0,0,0,0,0,0,0 //WL_SUMMONSTONE##
4097,2230,2,0,0,0,0,0,0,0,0,0,0 //WL_RELEASE##
4097,2231,1,0,0,0,0,0,0,0,0,0,0 //WL_READING_SB##
4097,2232,5,0,0,0,0,0,0,0,0,0,0 //WL_FREEZE_SP##
//Baby Ranger
4098,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4098,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4098,43,10,0,0,0,0,0,0,0,0,0,0 //AC_OWL#올빼미의_눈#
4098,44,10,43,3,0,0,0,0,0,0,0,0 //AC_VULTURE#독수리의_눈#
4098,45,10,44,1,0,0,0,0,0,0,0,0 //AC_CONCENTRATION#집중력_향상#
4098,46,10,0,0,0,0,0,0,0,0,0,0 //AC_DOUBLE#더블_스트레이핑#
4098,47,10,46,5,0,0,0,0,0,0,0,0 //AC_SHOWER#애로우_샤워#
4098,147,1,0,0,0,0,0,0,0,0,0,0 //AC_MAKINGARROW#화살_만들기#
4098,148,1,0,0,0,0,0,0,0,0,0,0 //AC_CHARGEARROW#챠지_애로우#
4098,408,1,0,0,0,0,0,0,0,0,0,0 //WE_BABY#엄마_아빠_사랑해요#
4098,409,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLPARENT#엄마_아빠_보고싶어요#
4098,115,5,0,0,0,0,0,0,0,0,0,0 //HT_SKIDTRAP#스키드_트랩#
4098,116,5,0,0,0,0,0,0,0,0,0,0 //HT_LANDMINE#랜드_마인#
4098,117,5,115,1,0,0,0,0,0,0,0,0 //HT_ANKLESNARE#앵클스네어#
4098,118,5,117,1,0,0,0,0,0,0,0,0 //HT_SHOCKWAVE#쇼크웨이브_트랩#
4098,119,5,120,1,0,0,0,0,0,0,0,0 //HT_SANDMAN#샌드맨#
4098,120,5,115,1,0,0,0,0,0,0,0,0 //HT_FLASHER#플래셔#
4098,121,5,120,1,0,0,0,0,0,0,0,0 //HT_FREEZINGTRAP#프리징_트랩#
4098,122,5,116,1,119,1,121,1,0,0,0,0 //HT_BLASTMINE#블래스트_마인#
4098,123,5,118,1,122,1,0,0,0,0,0,0 //HT_CLAYMORETRAP#크레모어_트랩#
4098,124,1,116,1,0,0,0,0,0,0,0,0 //HT_REMOVETRAP#리무브_트랩#
4098,125,1,118,1,124,1,0,0,0,0,0,0 //HT_TALKIEBOX#토키_박스#
4098,126,10,0,0,0,0,0,0,0,0,0,0 //HT_BEASTBANE#비스트베인#
4098,127,1,126,1,0,0,0,0,0,0,0,0 //HT_FALCON#팔콘리_마스터리#
4098,128,10,129,5,0,0,0,0,0,0,0,0 //HT_STEELCROW#스틸_크로#
4098,129,5,127,1,0,0,0,0,0,0,0,0 //HT_BLITZBEAT#블릿츠_비트#
4098,130,4,45,1,127,1,0,0,0,0,0,0 //HT_DETECTING#디텍팅#
4098,131,5,124,1,127,1,0,0,0,0,0,0 //HT_SPRINGTRAP#스프링_트랩#
4098,1009,1,0,0,0,0,0,0,0,0,0,0 //HT_PHANTASMIC#판타즈믹_애로우#
4098,499,1,46,10,0,0,0,0,0,0,0,0	//HT_POWER#비스트_스트레이핑#
4098,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4098,2233,10,2236,5,0,0,0,0,0,0,0,0 //RA_ARROWSTORM##
4098,2234,5,2233,5,2247,1,0,0,0,0,0,0 //RA_FEARBREEZE##
4098,2235,10,0,0,0,0,0,0,0,0,0,0 //RA_RANGERMAIN##
4098,2236,10,117,5,0,0,0,0,0,0,0,0 //RA_AIMEDBOLT##
4098,2237,1,2239,3,0,0,0,0,0,0,0,0 //RA_DETONATOR##
4098,2238,5,118,5,0,0,0,0,0,0,0,0 //RA_ELECTRICSHOCKER##
4098,2239,5,2248,3,0,0,0,0,0,0,0,0 //RA_CLUSTERBOMB##
4098,2240,1,0,0,0,0,0,0,0,0,0,0 //RA_WUGMASTERY##
4098,2241,3,2240,1,0,0,0,0,0,0,0,0 //RA_WUGRIDER##
4098,2242,1,2241,1,0,0,0,0,0,0,0,0 //RA_WUGDASH##
4098,2243,5,2245,1,0,0,0,0,0,0,0,0 //RA_WUGSTRIKE##
4098,2244,5,2240,1,0,0,0,0,0,0,0,0 //RA_WUGBITE##
4098,2245,10,2240,1,0,0,0,0,0,0,0,0 //RA_TOOTHOFWUG##
4098,2246,5,2245,3,0,0,0,0,0,0,0,0 //RA_SENSITIVEKEEN##
4098,2247,5,2235,1,0,0,0,0,0,0,0,0 //RA_CAMOUFLAGE##
4098,2248,5,123,1,124,1,0,0,0,0,0,0 //RA_RESEARCHTRAP##
4098,2249,1,2248,1,0,0,0,0,0,0,0,0 //RA_MAGENTATRAP##
4098,2250,1,2248,1,0,0,0,0,0,0,0,0 //RA_COBALTTRAP##
4098,2251,1,2248,1,0,0,0,0,0,0,0,0 //RA_MAIZETRAP##
4098,2252,1,2248,1,0,0,0,0,0,0,0,0 //RA_VERDURETRAP##
4098,2253,5,2237,1,0,0,0,0,0,0,0,0 //RA_FIRINGTRAP##
4098,2254,5,2237,1,0,0,0,0,0,0,0,0 //RA_ICEBOUNDTRAP##
//Baby Arch Bishop
4099,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4099,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4099,22,10,0,0,0,0,0,0,0,0,0,0 //AL_DP#디바인_프로텍션#
4099,23,10,22,3,0,0,0,0,0,0,0,0 //AL_DEMONBANE#데몬베인#
4099,24,1,0,0,0,0,0,0,0,0,0,0 //AL_RUWACH#루아흐#
4099,25,1,27,4,0,0,0,0,0,0,0,0 //AL_PNEUMA#흐뉴마#
4099,26,2,24,1,0,0,0,0,0,0,0,0 //AL_TELEPORT#텔레포테이션#
4099,27,4,26,2,0,0,0,0,0,0,0,0 //AL_WARP#워프_포탈#
4099,28,10,0,0,0,0,0,0,0,0,0,0 //AL_HEAL#힐#
4099,29,10,28,3,0,0,0,0,0,0,0,0 //AL_INCAGI#민첩성_증가#
4099,30,10,29,1,0,0,0,0,0,0,0,0 //AL_DECAGI#민첩성_감소#
4099,31,1,0,0,0,0,0,0,0,0,0,0 //AL_HOLYWATER#아쿠아_베네딕타#
4099,32,10,23,3,0,0,0,0,0,0,0,0 //AL_CRUCIS#시그넘_크루시스#
4099,33,10,22,3,0,0,0,0,0,0,0,0 //AL_ANGELUS#안젤루스#
4099,34,10,22,5,0,0,0,0,0,0,0,0 //AL_BLESSING#블레싱#
4099,35,1,28,2,0,0,0,0,0,0,0,0 //AL_CURE#큐어#
4099,156,1,0,0,0,0,0,0,0,0,0,0 //AL_HOLYLIGHT#홀리_라이트#
4099,408,1,0,0,0,0,0,0,0,0,0,0 //WE_BABY#엄마_아빠_사랑해요#
4099,409,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLPARENT#엄마_아빠_보고싶어요#
4099,9,10,0,0,0,0,0,0,0,0,0,0 //MG_SRECOVERY#SP회복력_향상#
4099,12,10,68,4,70,3,0,0,0,0,0,0 //MG_SAFETYWALL#세이프티_월#
4099,54,4,72,1,9,4,0,0,0,0,0,0 //ALL_RESURRECTION#리저렉션#
4099,65,10,0,0,0,0,0,0,0,0,0,0 //PR_MACEMASTERY#메이스_수련#
4099,66,5,0,0,0,0,0,0,0,0,0,0 //PR_IMPOSITIO#임포시티오_마누스#
4099,67,3,66,2,0,0,0,0,0,0,0,0 //PR_SUFFRAGIUM#수프라기움#
4099,68,5,31,1,66,3,0,0,0,0,0,0 //PR_ASPERSIO#아스페르시오#
4099,69,5,75,3,68,5,0,0,0,0,0,0 //PR_BENEDICTIO#성체강복#
4099,70,10,28,1,0,0,0,0,0,0,0,0 //PR_SANCTUARY#생츄어리#
4099,71,4,0,0,0,0,0,0,0,0,0,0 //PR_SLOWPOISON#슬로우_포이즌#
4099,72,1,0,0,0,0,0,0,0,0,0,0 //PR_STRECOVERY#리커버리#
4099,73,10,33,2,0,0,0,0,0,0,0,0 //PR_KYRIE#기리에_엘레이손#
4099,74,5,0,0,0,0,0,0,0,0,0,0 //PR_MAGNIFICAT#마니피캇#
4099,75,5,73,4,74,3,0,0,0,0,0,0 //PR_GLORIA#글로리아#
4099,76,10,24,1,0,0,0,0,0,0,0,0 //PR_LEXDIVINA#렉스_디비나#
4099,77,10,54,1,76,3,0,0,0,0,0,0 //PR_TURNUNDEAD#턴_언데드#
4099,78,1,76,5,0,0,0,0,0,0,0,0 //PR_LEXAETERNA#렉스_에테르나#
4099,79,10,12,1,78,1,77,3,0,0,0,0 //PR_MAGNUS#마그누스_엑소르시스무스#
4099,1014,1,0,0,0,0,0,0,0,0,0,0 //PR_REDEMPTIO#희생#
4099,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4099,2038,5,77,1,0,0,0,0,0,0,0,0 //AB_JUDEX#듀플레_라이트#
4099,2039,1,2041,3,0,0,0,0,0,0,0,0 //AB_ANCILLA#듀플레_라이트#
4099,2040,10,79,1,2038,1,2039,1,0,0,0,0 //AB_ADORAMUS#시렌치움#
4099,2041,3,34,1,0,0,0,0,0,0,0,0 //AB_CLEMENTIA#베놈_임프레스#
4099,2042,3,29,1,0,0,0,0,0,0,0,0 //AB_CANTO#크로스_임팩트#
4099,2043,3,28,1,0,0,0,0,0,0,0,0 //AB_CHEAL#다크_일루젼#
4099,2044,5,2039,1,2051,1,0,0,0,0,0,0 //AB_EPICLESIS#새로운_독_연구#
4099,2045,10,73,1,0,0,0,0,0,0,0,0 //AB_PRAEFATIO#새로운_독_제조#
4099,2046,10,2045,5,0,0,0,0,0,0,0,0 //AB_ORATIO#안티_도트#
4099,2047,4,72,1,0,0,0,0,0,0,0,0 //AB_LAUDAAGNUS#포이즈닝_웨폰#
4099,2048,4,2047,2,0,0,0,0,0,0,0,0 //AB_LAUDARAMUS#웨폰_블로킹#
4099,2049,10,2044,1,2053,1,0,0,0,0,0,0 //AB_EUCHARISTICA#카운터_슬래쉬#
4099,2050,1,2043,3,0,0,0,0,0,0,0,0 //AB_RENOVATIO#웨폰_크러쉬#
4099,2051,5,2050,1,0,0,0,0,0,0,0,0 //AB_HIGHNESSHEAL#베놈_프렛셔#
4099,2052,5,2048,2,0,0,0,0,0,0,0,0 //AB_CLEARANCE#포이즌_스모크#
4099,2053,5,2046,5,2054,5,0,0,0,0,0,0 //AB_EXPIATIO#클로킹_익시드#
4099,2054,10,68,1,0,0,0,0,0,0,0,0 //AB_DUPLELIGHT#팬텀_메나스#
4099,2057,5,2052,1,0,0,0,0,0,0,0,0 //AB_SILENTIUM#크로스_리퍼_슬래셔#
4099,2515,5,2044,1,2053,1,0,0,0,0,0,0 //AB_SECRAMENT##
//Baby Mechanic
4100,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4100,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4100,36,10,0,0,0,0,0,0,0,0,0,0 //MC_INCCARRY#소지한계량_증가#
4100,37,10,36,3,0,0,0,0,0,0,0,0 //MC_DISCOUNT#디스카운트#
4100,38,10,37,3,0,0,0,0,0,0,0,0 //MC_OVERCHARGE#오버챠지#
4100,39,10,36,5,0,0,0,0,0,0,0,0 //MC_PUSHCART#푸쉬카트#
4100,40,1,0,0,0,0,0,0,0,0,0,0 //MC_IDENTIFY#아이템_감정#
4100,41,10,39,3,0,0,0,0,0,0,0,0 //MC_VENDING#노점개설#
4100,42,10,0,0,0,0,0,0,0,0,0,0 //MC_MAMMONITE#매머나이트#
4100,153,1,0,0,0,0,0,0,0,0,0,0 //MC_CARTREVOLUTION#카트_레볼루션#
4100,154,1,0,0,0,0,0,0,0,0,0,0 //MC_CHANGECART#체인지_카트#
4100,155,1,0,0,0,0,0,0,0,0,0,0 //MC_LOUD#고성방가#
4100,408,1,0,0,0,0,0,0,0,0,0,0 //WE_BABY#엄마_아빠_사랑해요#
4100,409,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLPARENT#엄마_아빠_보고싶어요#
4100,94,5,0,0,0,0,0,0,0,0,0,0 //BS_IRON#철_제조#
4100,95,5,94,1,0,0,0,0,0,0,0,0 //BS_STEEL#강철_제조#
4100,96,5,94,1,0,0,0,0,0,0,0,0 //BS_ENCHANTEDSTONE#속성석_제조#
4100,97,5,96,1,0,0,0,0,0,0,0,0 //BS_ORIDEOCON#오리데오콘_연구#
4100,98,3,0,0,0,0,0,0,0,0,0,0 //BS_DAGGER#단검_제작#
4100,99,3,98,1,0,0,0,0,0,0,0,0 //BS_SWORD#검_제작#
4100,100,3,99,1,0,0,0,0,0,0,0,0 //BS_TWOHANDSWORD#양손검_제작#
4100,101,3,99,2,0,0,0,0,0,0,0,0 //BS_AXE#도끼_제작#
4100,102,3,103,1,0,0,0,0,0,0,0,0 //BS_MACE#메이스_제작#
4100,103,3,98,1,0,0,0,0,0,0,0,0 //BS_KNUCKLE#너클_제작#
4100,104,3,98,2,0,0,0,0,0,0,0,0 //BS_SPEAR#창_제작#
4100,105,1,0,0,0,0,0,0,0,0,0,0 //BS_HILTBINDING#힐트_바인딩#
4100,106,1,95,1,105,1,0,0,0,0,0,0 //BS_FINDINGORE#광석발견#
4100,107,10,105,1,0,0,0,0,0,0,0,0 //BS_WEAPONRESEARCH#무기연구#
4100,108,1,107,1,0,0,0,0,0,0,0,0 //BS_REPAIRWEAPON#무기_수리#
4100,109,5,0,0,0,0,0,0,0,0,0,0 //BS_SKINTEMPER#스킨_템퍼링#
4100,110,5,0,0,0,0,0,0,0,0,0,0 //BS_HAMMERFALL#해머폴#
4100,111,5,110,2,0,0,0,0,0,0,0,0 //BS_ADRENALINE#아드레날린_러쉬#
4100,112,5,107,2,111,2,0,0,0,0,0,0 //BS_WEAPONPERFECT#웨폰_퍼펙션#
4100,113,5,111,3,0,0,0,0,0,0,0,0 //BS_OVERTHRUST#오버_트러스트#
4100,114,5,112,3,113,2,0,0,0,0,0,0 //BS_MAXIMIZE#맥시마이즈_파워#
4100,1012,1,0,0,0,0,0,0,0,0,0,0 //BS_UNFAIRLYTRICK#수상쩍은_상술#
4100,1013,1,0,0,0,0,0,0,0,0,0,0 //BS_GREED#탐욕#
4100,459,1,111,5,0,0,0,0,0,0,0,0	//BS_ADRENALINE2#풀_아드레날린_러쉬#
4100,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4100,2255,5,0,0,0,0,0,0,0,0,0,0 //NC_MADOLICENCE##
4100,2256,5,2255,1,0,0,0,0,0,0,0,0 //NC_BOOSTKNUCKLE##
4100,2257,3,2256,2,0,0,0,0,0,0,0,0 //NC_PILEBUNKER##
4100,2258,3,2256,2,0,0,0,0,0,0,0,0 //NC_VULCANARM##
4100,2259,3,2258,3,0,0,0,0,0,0,0,0 //NC_FLAMELAUNCHER##
4100,2260,3,2258,3,0,0,0,0,0,0,0,0 //NC_COLDSLOWER##
4100,2261,3,2259,2,2260,2,0,0,0,0,0,0 //NC_ARMSCANNON##
4100,2262,3,2255,1,0,0,0,0,0,0,0,0 //NC_ACCELERATION##
4100,2263,1,2262,1,0,0,0,0,0,0,0,0 //NC_HOVERING##
4100,2264,1,2263,1,0,0,0,0,0,0,0,0 //NC_F_SIDESLIDE##
4100,2265,1,2263,1,0,0,0,0,0,0,0,0 //NC_B_SIDESLIDE##
4100,2266,4,2255,4,0,0,0,0,0,0,0,0 //NC_MAINFRAME##
4100,2267,3,2266,2,0,0,0,0,0,0,0,0 //NC_SELFDESTRUCTION##
4100,2268,4,2266,2,0,0,0,0,0,0,0,0 //NC_SHAPESHIFT##
4100,2269,1,2267,2,0,0,0,0,0,0,0,0 //NC_EMERGENCYCOOL##
4100,2270,1,2268,2,0,0,0,0,0,0,0,0 //NC_INFRAREDSCAN##
4100,2271,3,2270,1,0,0,0,0,0,0,0,0 //NC_ANALYZE##
4100,2272,3,2269,1,0,0,0,0,0,0,0,0 //NC_MAGNETICFIELD##
4100,2273,3,2272,2,0,0,0,0,0,0,0,0 //NC_NEUTRALBARRIER##
4100,2274,3,2271,3,2273,2,0,0,0,0,0,0 //NC_STEALTHFIELD##
4100,2275,5,2255,1,0,0,0,0,0,0,0,0 //NC_REPAIR##
4100,2276,10,0,0,0,0,0,0,0,0,0,0 //NC_TRAININGAXE##
4100,2277,5,0,0,0,0,0,0,0,0,0,0 //NC_RESEARCHFE##
4100,2278,5,2276,1,0,0,0,0,0,0,0,0 //NC_AXEBOOMERANG##
4100,2279,5,2278,3,0,0,0,0,0,0,0,0 //NC_POWERSWING##
4100,2280,5,2276,1,0,0,0,0,0,0,0,0 //NC_AXETORNADO##
4100,2281,5,2277,2,0,0,0,0,0,0,0,0 //NC_SILVERSNIPER##
4100,2282,5,2277,2,0,0,0,0,0,0,0,0 //NC_MAGICDECOY##
4100,2283,1,2281,1,0,0,0,0,0,0,0,0 //NC_DISJOINT##
//Baby Guillotine Cross
4101,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4101,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4101,48,10,0,0,0,0,0,0,0,0,0,0 //TF_DOUBLE#더블_어택#
4101,49,10,0,0,0,0,0,0,0,0,0,0 //TF_MISS#회피율_증가#
4101,50,10,0,0,0,0,0,0,0,0,0,0 //TF_STEAL#스틸#
4101,51,10,50,5,0,0,0,0,0,0,0,0 //TF_HIDING#하이딩#
4101,52,10,0,0,0,0,0,0,0,0,0,0 //TF_POISON#인베넘#
4101,53,1,52,3,0,0,0,0,0,0,0,0 //TF_DETOXIFY#해독#
4101,149,1,0,0,0,0,0,0,0,0,0,0 //TF_SPRINKLESAND#모래_뿌리기#
4101,150,1,0,0,0,0,0,0,0,0,0,0 //TF_BACKSLIDING#백_슬라이딩#
4101,151,1,0,0,0,0,0,0,0,0,0,0 //TF_PICKSTONE#돌_줍기#
4101,152,1,0,0,0,0,0,0,0,0,0,0 //TF_THROWSTONE#돌_던지기#
4101,408,1,0,0,0,0,0,0,0,0,0,0 //WE_BABY#엄마_아빠_사랑해요#
4101,409,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLPARENT#엄마_아빠_보고싶어요#
4101,132,5,0,0,0,0,0,0,0,0,0,0 //AS_RIGHT#오른손_수련#
4101,133,5,132,2,0,0,0,0,0,0,0,0 //AS_LEFT#왼손_수련#
4101,134,10,0,0,0,0,0,0,0,0,0,0 //AS_KATAR#카타르_수련#
4101,135,10,51,2,0,0,0,0,0,0,0,0 //AS_CLOAKING#클로킹#
4101,136,10,134,4,0,0,0,0,0,0,0,0 //AS_SONICBLOW#소닉_블로우#
4101,137,5,135,2,136,5,0,0,0,0,0,0 //AS_GRIMTOOTH#그림투스#
4101,138,10,52,1,0,0,0,0,0,0,0,0 //AS_ENCHANTPOISON#인찬트_포이즌#
4101,139,10,138,3,0,0,0,0,0,0,0,0 //AS_POISONREACT#포이즌_리액트#
4101,140,10,138,5,0,0,0,0,0,0,0,0 //AS_VENOMDUST#베넘_더스트#
4101,141,10,139,5,140,5,0,0,0,0,0,0 //AS_SPLASHER#베넘_스플래셔#
4101,1003,1,0,0,0,0,0,0,0,0,0,0 //AS_SONICACCEL#소닉_액셀레이션#
4101,1004,1,0,0,0,0,0,0,0,0,0,0 //AS_VENOMKNIFE#베넘_나이프#
4101,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4101,2021,5,138,3,0,0,0,0,0,0,0,0 //GC_VENOMIMPRESS#쥬덱스#
4101,2022,5,136,10,0,0,0,0,0,0,0,0 //GC_CROSSIMPACT#안실라#
4101,2023,5,2022,3,0,0,0,0,0,0,0,0 //GC_DARKILLUSION#아도라무스#
4101,2024,10,0,0,0,0,0,0,0,0,0,0 //GC_RESEARCHNEWPOISON#크레멘티아#
4101,2025,1,2024,1,0,0,0,0,0,0,0,0 //GC_CREATENEWPOISON#칸토캔디두스#
4101,2026,1,2024,5,0,0,0,0,0,0,0,0 //GC_ANTIDOTE#콜루세오힐#
4101,2027,5,2025,1,0,0,0,0,0,0,0,0 //GC_POISONINGWEAPON#에피클레시스#
4101,2028,5,133,5,0,0,0,0,0,0,0,0 //GC_WEAPONBLOCKING#프라에파티오#
4101,2029,5,2028,1,0,0,0,0,0,0,0,0 //GC_COUNTERSLASH#오라티오#
4101,2030,5,2028,1,0,0,0,0,0,0,0,0 //GC_WEAPONCRUSH#라우다아그누스#
4101,2031,5,2027,3,2028,1,0,0,0,0,0,0 //GC_VENOMPRESSURE#라우다라무스#
4101,2032,5,2027,5,2031,5,0,0,0,0,0,0 //GC_POISONSMOKE#에우카리스티카#
4101,2033,5,135,3,0,0,0,0,0,0,0,0 //GC_CLOAKINGEXCEED#레노바티오#
4101,2034,1,2023,5,2033,5,0,0,0,0,0,0 //GC_PHANTOMMENACE#하이네스_힐#
4101,2035,5,2034,1,0,0,0,0,0,0,0,0 //GC_HALLUCINATIONWALK#클리어런스#
4101,2036,5,136,10,0,0,0,0,0,0,0,0 //GC_ROLLINGCUTTER#엑스피아티오#
4101,2037,5,2036,1,0,0,0,0,0,0,0,0 //GC_CROSSRIPPERSLASHER#듀플레_라이트#
//Baby Royal Guard
4102,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4102,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4102,2,10,0,0,0,0,0,0,0,0,0,0 //SM_SWORD#한손검_수련#
4102,3,10,2,1,0,0,0,0,0,0,0,0 //SM_TWOHAND#양손검_수련#
4102,4,10,0,0,0,0,0,0,0,0,0,0 //SM_RECOVERY#HP회복력_향상#
4102,5,10,0,0,0,0,0,0,0,0,0,0 //SM_BASH#배쉬#
4102,6,10,0,0,0,0,0,0,0,0,0,0 //SM_PROVOKE#프로보크#
4102,7,10,5,5,0,0,0,0,0,0,0,0 //SM_MAGNUM#매그넘_브레이크#
4102,8,10,6,5,0,0,0,0,0,0,0,0 //SM_ENDURE#인듀어#
4102,144,1,0,0,0,0,0,0,0,0,0,0 //SM_MOVINGRECOVERY#이동시_HP_회복#
4102,145,1,0,0,0,0,0,0,0,0,0,0 //SM_FATALBLOW#급소치기#
4102,146,1,0,0,0,0,0,0,0,0,0,0 //SM_AUTOBERSERK#오토_버서크#
4102,408,1,0,0,0,0,0,0,0,0,0,0 //WE_BABY#엄마_아빠_사랑해요#
4102,409,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLPARENT#엄마_아빠_보고싶어요#
4102,63,1,8,1,0,0,0,0,0,0,0,0 //KN_RIDING#라이딩#
4102,64,5,63,1,0,0,0,0,0,0,0,0 //KN_CAVALIERMASTERY#기병_수련#
4102,55,10,0,0,0,0,0,0,0,0,0,0 //KN_SPEARMASTERY#창_수련#
4102,35,1,248,5,0,0,0,0,0,0,0,0 //AL_CURE#큐어#
4102,22,10,35,1,0,0,0,0,0,0,0,0 //AL_DP#디바인_프로텍션#
